,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
79,frozenset({'Init_Test_gLAoYFSOjTYvgTY'}),frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),0.30666666666666664,0.37333333333333335,0.21333333333333335,0.6956521739130436,1.863354037267081,0.09884444444444446,2.05904761904762,0.6682692307692307
80,frozenset({'Init_Test_ZlBVXDLGHofwCAy'}),frozenset({'Init_Test_arSElByppTZZTIT'}),0.37333333333333335,0.30666666666666664,0.2,0.5357142857142857,1.7468944099378882,0.08551111111111112,1.4933333333333334,0.6822695035460993
81,frozenset({'Init_Test_arSElByppTZZTIT'}),frozenset({'Init_Test_ZlBVXDLGHofwCAy'}),0.30666666666666664,0.37333333333333335,0.2,0.6521739130434784,1.7468944099378885,0.08551111111111112,1.8016666666666674,0.6166666666666667
82,frozenset({'Init_Test_xvoDMYHmjsXLNQS'}),frozenset({'Init_Test_YEABvdiyYOwNYFM'}),0.30666666666666664,0.36,0.2,0.6521739130434784,1.8115942028985512,0.08960000000000003,1.8400000000000007,0.6461538461538463
83,frozenset({'Init_Test_YEABvdiyYOwNYFM'}),frozenset({'Init_Test_xvoDMYHmjsXLNQS'}),0.36,0.30666666666666664,0.2,0.5555555555555556,1.811594202898551,0.08960000000000003,1.56,0.7000000000000002
84,frozenset({'Init_Test_xvoDMYHmjsXLNQS'}),frozenset({'Init_Test_DIYXVNmJHMsGaCH'}),0.30666666666666664,0.37333333333333335,0.2,0.6521739130434784,1.7468944099378885,0.08551111111111112,1.8016666666666674,0.6166666666666667
85,frozenset({'Init_Test_DIYXVNmJHMsGaCH'}),frozenset({'Init_Test_xvoDMYHmjsXLNQS'}),0.37333333333333335,0.30666666666666664,0.2,0.5357142857142857,1.7468944099378882,0.08551111111111112,1.4933333333333334,0.6822695035460993
86,frozenset({'Init_Test_bylPEMradeCDval'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.30666666666666664,0.4,0.21333333333333335,0.6956521739130436,1.7391304347826089,0.09066666666666669,1.971428571428572,0.6129807692307693
87,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_bylPEMradeCDval'}),0.4,0.30666666666666664,0.21333333333333335,0.5333333333333333,1.7391304347826089,0.09066666666666669,1.4857142857142858,0.7083333333333335
88,frozenset({'Init_Test_IdFoplWtHsIjtMd'}),frozenset({'Init_Test_LgTBrSAZPoCXkEf'}),0.30666666666666664,0.3333333333333333,0.2,0.6521739130434784,1.9565217391304353,0.0977777777777778,1.9166666666666676,0.7051282051282052
89,frozenset({'Init_Test_LgTBrSAZPoCXkEf'}),frozenset({'Init_Test_IdFoplWtHsIjtMd'}),0.3333333333333333,0.30666666666666664,0.2,0.6000000000000001,1.9565217391304353,0.0977777777777778,1.7333333333333338,0.7333333333333333
90,frozenset({'Init_Test_KtMQDPfEzRsdCgQ'}),frozenset({'Init_Test_oiQfWBMXbkvnRQg'}),0.32,0.30666666666666664,0.2,0.625,2.0380434782608696,0.10186666666666669,1.848888888888889,0.7490196078431375
91,frozenset({'Init_Test_oiQfWBMXbkvnRQg'}),frozenset({'Init_Test_KtMQDPfEzRsdCgQ'}),0.30666666666666664,0.32,0.2,0.6521739130434784,2.03804347826087,0.10186666666666669,1.9550000000000005,0.7346153846153847
92,frozenset({'Init_Test_gqUpOOhOyBHuqIO'}),frozenset({'Init_Test_glLDnYWkrBHFjtM'}),0.29333333333333333,0.32,0.2,0.6818181818181819,2.1306818181818183,0.10613333333333334,2.1371428571428575,0.7509433962264151
93,frozenset({'Init_Test_glLDnYWkrBHFjtM'}),frozenset({'Init_Test_gqUpOOhOyBHuqIO'}),0.32,0.29333333333333333,0.2,0.625,2.1306818181818183,0.10613333333333334,1.8844444444444444,0.7803921568627453
94,frozenset({'Init_Test_ezwMfXJIOBGCSAn'}),frozenset({'Init_Test_pyJbOdVsthnUDFy'}),0.29333333333333333,0.3333333333333333,0.2,0.6818181818181819,2.045454545454546,0.10222222222222224,2.095238095238096,0.7232704402515724
95,frozenset({'Init_Test_pyJbOdVsthnUDFy'}),frozenset({'Init_Test_ezwMfXJIOBGCSAn'}),0.3333333333333333,0.29333333333333333,0.2,0.6000000000000001,2.045454545454546,0.10222222222222224,1.766666666666667,0.7666666666666667
96,frozenset({'Init_Test_ZlBVXDLGHofwCAy'}),frozenset({'Init_Test_YHVecbOeLlErIkO'}),0.37333333333333335,0.29333333333333333,0.21333333333333335,0.5714285714285714,1.948051948051948,0.10382222222222223,1.6488888888888888,0.776595744680851
97,frozenset({'Init_Test_YHVecbOeLlErIkO'}),frozenset({'Init_Test_ZlBVXDLGHofwCAy'}),0.29333333333333333,0.37333333333333335,0.21333333333333335,0.7272727272727273,1.948051948051948,0.10382222222222223,2.297777777777778,0.6886792452830189
98,frozenset({'Init_Test_YbVLFqWwJFidSmB'}),frozenset({'Init_Test_LjOhIHgKkRAwewb'}),0.29333333333333333,0.37333333333333335,0.2,0.6818181818181819,1.8262987012987013,0.0904888888888889,1.9695238095238101,0.6402515723270441
99,frozenset({'Init_Test_LjOhIHgKkRAwewb'}),frozenset({'Init_Test_YbVLFqWwJFidSmB'}),0.37333333333333335,0.29333333333333333,0.2,0.5357142857142857,1.8262987012987013,0.0904888888888889,1.522051282051282,0.7219858156028368
100,frozenset({'Init_Test_psuRuyspnPwkqoB'}),frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),0.28,0.37333333333333335,0.2,0.7142857142857143,1.913265306122449,0.09546666666666666,2.193333333333334,0.662962962962963
101,frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),frozenset({'Init_Test_psuRuyspnPwkqoB'}),0.37333333333333335,0.28,0.2,0.5357142857142857,1.9132653061224487,0.09546666666666666,1.5507692307692307,0.7617021276595742
102,frozenset({'Init_Test_tTVSSMTfxZgkoMq'}),frozenset({'Init_Test_PvluLrGxFSeQXxs'}),0.28,0.4,0.2,0.7142857142857143,1.7857142857142856,0.088,2.1,0.6111111111111112
103,frozenset({'Init_Test_PvluLrGxFSeQXxs'}),frozenset({'Init_Test_tTVSSMTfxZgkoMq'}),0.4,0.28,0.2,0.5,1.7857142857142856,0.088,1.44,0.7333333333333333
104,frozenset({'Init_Test_gJHbSpamEEMCIcx'}),frozenset({'Init_Test_CqJtQQHCjcPvzrt'}),0.30666666666666664,0.26666666666666666,0.2,0.6521739130434784,2.445652173913044,0.11822222222222224,2.1083333333333343,0.8525641025641025
105,frozenset({'Init_Test_CqJtQQHCjcPvzrt'}),frozenset({'Init_Test_gJHbSpamEEMCIcx'}),0.26666666666666666,0.30666666666666664,0.2,0.75,2.4456521739130435,0.11822222222222224,2.7733333333333334,0.806060606060606
106,frozenset({'Init_Test_SkOyIqWofrPNMGj'}),frozenset({'Init_Test_CEAtnglhQIUaeCb'}),0.25333333333333335,0.3466666666666667,0.2,0.7894736842105263,2.277327935222672,0.11217777777777778,3.1033333333333335,0.7511904761904763
107,frozenset({'Init_Test_CEAtnglhQIUaeCb'}),frozenset({'Init_Test_SkOyIqWofrPNMGj'}),0.3466666666666667,0.25333333333333335,0.2,0.576923076923077,2.2773279352226723,0.11217777777777778,1.7648484848484849,0.8585034013605441
108,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_IBevczmnbTZVAUk'}),0.4,0.36,0.2,0.5,1.3888888888888888,0.05600000000000002,1.28,0.46666666666666684
109,frozenset({'Init_Test_IBevczmnbTZVAUk'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.36,0.4,0.2,0.5555555555555556,1.3888888888888888,0.05600000000000002,1.35,0.43750000000000017
110,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_DMrSWGOzxPHFIVZ'}),0.4,0.36,0.2,0.5,1.3888888888888888,0.05600000000000002,1.28,0.46666666666666684
111,frozenset({'Init_Test_DMrSWGOzxPHFIVZ'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.36,0.4,0.2,0.5555555555555556,1.3888888888888888,0.05600000000000002,1.35,0.43750000000000017
112,frozenset({'Init_Test_iRyrVphedJDMmVv'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.36,0.4,0.2,0.5555555555555556,1.3888888888888888,0.05600000000000002,1.35,0.43750000000000017
113,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_iRyrVphedJDMmVv'}),0.4,0.36,0.2,0.5,1.3888888888888888,0.05600000000000002,1.28,0.46666666666666684
114,frozenset({'Init_Test_PeYvNviBcAOXcoQ'}),frozenset({'Init_Test_zVbUgECtxHLYBTb'}),0.38666666666666666,0.36,0.2,0.5172413793103449,1.4367816091954024,0.06080000000000002,1.3257142857142858,0.49565217391304367
115,frozenset({'Init_Test_zVbUgECtxHLYBTb'}),frozenset({'Init_Test_PeYvNviBcAOXcoQ'}),0.36,0.38666666666666666,0.2,0.5555555555555556,1.4367816091954024,0.06080000000000002,1.38,0.47500000000000014
116,frozenset({'Init_Test_PvluLrGxFSeQXxs'}),frozenset({'Init_Test_GVoUuIBODnykVOK'}),0.4,0.3466666666666667,0.2,0.5,1.4423076923076923,0.06133333333333332,1.3066666666666666,0.5111111111111111
117,frozenset({'Init_Test_GVoUuIBODnykVOK'}),frozenset({'Init_Test_PvluLrGxFSeQXxs'}),0.3466666666666667,0.4,0.2,0.576923076923077,1.4423076923076923,0.06133333333333332,1.4181818181818184,0.46938775510204067
118,frozenset({'Init_Test_KAYLZBNAScmibqR'}),frozenset({'Init_Test_LjOhIHgKkRAwewb'}),0.3333333333333333,0.37333333333333335,0.2,0.6000000000000001,1.6071428571428572,0.07555555555555557,1.566666666666667,0.5666666666666667
119,frozenset({'Init_Test_LjOhIHgKkRAwewb'}),frozenset({'Init_Test_KAYLZBNAScmibqR'}),0.37333333333333335,0.3333333333333333,0.2,0.5357142857142857,1.6071428571428572,0.07555555555555557,1.435897435897436,0.6028368794326241
120,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_KAYLZBNAScmibqR'}),0.4,0.3333333333333333,0.2,0.5,1.5,0.06666666666666668,1.3333333333333335,0.5555555555555557
121,frozenset({'Init_Test_KAYLZBNAScmibqR'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.3333333333333333,0.4,0.2,0.6000000000000001,1.5000000000000002,0.06666666666666668,1.5000000000000002,0.5
122,frozenset({'Init_Test_ltoPwyUiYPjLgfe'}),frozenset({'Init_Test_RvknSxVrftICmGU'}),0.3333333333333333,0.3466666666666667,0.2,0.6000000000000001,1.730769230769231,0.08444444444444446,1.6333333333333337,0.6333333333333333
123,frozenset({'Init_Test_RvknSxVrftICmGU'}),frozenset({'Init_Test_ltoPwyUiYPjLgfe'}),0.3466666666666667,0.3333333333333333,0.2,0.576923076923077,1.730769230769231,0.08444444444444446,1.5757575757575761,0.6462585034013606
124,frozenset({'Init_Test_ltoPwyUiYPjLgfe'}),frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),0.3333333333333333,0.37333333333333335,0.2,0.6000000000000001,1.6071428571428572,0.07555555555555557,1.566666666666667,0.5666666666666667
125,frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),frozenset({'Init_Test_ltoPwyUiYPjLgfe'}),0.37333333333333335,0.3333333333333333,0.2,0.5357142857142857,1.6071428571428572,0.07555555555555557,1.435897435897436,0.6028368794326241
126,frozenset({'Init_Test_zVbUgECtxHLYBTb'}),frozenset({'Init_Test_PuaukeCIdaplBqm'}),0.36,0.3333333333333333,0.21333333333333335,0.5925925925925927,1.7777777777777781,0.09333333333333335,1.636363636363637,0.6835937500000001
127,frozenset({'Init_Test_PuaukeCIdaplBqm'}),frozenset({'Init_Test_zVbUgECtxHLYBTb'}),0.3333333333333333,0.36,0.21333333333333335,0.6400000000000001,1.7777777777777781,0.09333333333333335,1.7777777777777783,0.65625
128,frozenset({'Init_Test_zAtrSRgOTSLorQD'}),frozenset({'Init_Test_YdbFZEJYFvuvivW'}),0.32,0.3466666666666667,0.2,0.625,1.8028846153846154,0.08906666666666667,1.7422222222222221,0.6549019607843138
129,frozenset({'Init_Test_YdbFZEJYFvuvivW'}),frozenset({'Init_Test_zAtrSRgOTSLorQD'}),0.3466666666666667,0.32,0.2,0.576923076923077,1.8028846153846156,0.08906666666666667,1.6072727272727274,0.6816326530612244
130,frozenset({'Init_Test_lTmhifHWkAVkINU'}),frozenset({'Init_Test_rFmXxEViWgGERsA'}),0.29333333333333333,0.29333333333333333,0.2,0.6818181818181819,2.324380165289256,0.11395555555555556,2.2209523809523812,0.8062893081761007
131,frozenset({'Init_Test_rFmXxEViWgGERsA'}),frozenset({'Init_Test_lTmhifHWkAVkINU'}),0.29333333333333333,0.29333333333333333,0.2,0.6818181818181819,2.324380165289256,0.11395555555555556,2.2209523809523812,0.8062893081761007
132,frozenset({'Init_Test_vjLBbwDZWpxoxhc'}),frozenset({'Init_Test_bzGPToJBPlMGAIz'}),0.29333333333333333,0.32,0.2,0.6818181818181819,2.1306818181818183,0.10613333333333334,2.1371428571428575,0.7509433962264151
133,frozenset({'Init_Test_bzGPToJBPlMGAIz'}),frozenset({'Init_Test_vjLBbwDZWpxoxhc'}),0.32,0.29333333333333333,0.2,0.625,2.1306818181818183,0.10613333333333334,1.8844444444444444,0.7803921568627453
134,frozenset({'Init_Test_RkYugaQbZUmPhod'}),frozenset({'Init_Test_IBevczmnbTZVAUk'}),0.29333333333333333,0.36,0.2,0.6818181818181819,1.8939393939393943,0.09440000000000001,2.011428571428572,0.6679245283018869
135,frozenset({'Init_Test_IBevczmnbTZVAUk'}),frozenset({'Init_Test_RkYugaQbZUmPhod'}),0.36,0.29333333333333333,0.2,0.5555555555555556,1.893939393939394,0.09440000000000001,1.59,0.7375
136,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_FIfauipIynCmuqZ'}),0.4,0.29333333333333333,0.2,0.5,1.7045454545454546,0.08266666666666667,1.4133333333333333,0.6888888888888889
137,frozenset({'Init_Test_FIfauipIynCmuqZ'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.29333333333333333,0.4,0.2,0.6818181818181819,1.7045454545454546,0.08266666666666667,1.885714285714286,0.5849056603773585
138,frozenset({'Init_Test_fkglrnAmkqsYSqt'}),frozenset({'Init_Test_YdbFZEJYFvuvivW'}),0.28,0.3466666666666667,0.2,0.7142857142857143,2.0604395604395602,0.10293333333333334,2.2866666666666666,0.7148148148148149
139,frozenset({'Init_Test_YdbFZEJYFvuvivW'}),frozenset({'Init_Test_fkglrnAmkqsYSqt'}),0.3466666666666667,0.28,0.2,0.576923076923077,2.0604395604395607,0.10293333333333334,1.701818181818182,0.7877551020408162
140,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_wHaXUmojqHiwbvG'}),0.4,0.28,0.2,0.5,1.7857142857142856,0.088,1.44,0.7333333333333333
141,frozenset({'Init_Test_wHaXUmojqHiwbvG'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.28,0.4,0.2,0.7142857142857143,1.7857142857142856,0.088,2.1,0.6111111111111112
142,frozenset({'Init_Test_xjwfCRwPqToCZJG'}),frozenset({'Init_Test_DIYXVNmJHMsGaCH'}),0.28,0.37333333333333335,0.2,0.7142857142857143,1.913265306122449,0.09546666666666666,2.193333333333334,0.662962962962963
143,frozenset({'Init_Test_DIYXVNmJHMsGaCH'}),frozenset({'Init_Test_xjwfCRwPqToCZJG'}),0.37333333333333335,0.28,0.2,0.5357142857142857,1.9132653061224487,0.09546666666666666,1.5507692307692307,0.7617021276595742
144,frozenset({'Init_Test_mBytVHTJAEBiJqj'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.25333333333333335,0.4,0.2,0.7894736842105263,1.9736842105263157,0.09866666666666667,2.85,0.6607142857142858
145,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_mBytVHTJAEBiJqj'}),0.4,0.25333333333333335,0.2,0.5,1.9736842105263157,0.09866666666666667,1.4933333333333332,0.8222222222222223
146,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.4,0.4,0.22666666666666666,0.5666666666666667,1.4166666666666665,0.06666666666666662,1.3846153846153846,0.4901960784313723
147,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.4,0.4,0.22666666666666666,0.5666666666666667,1.4166666666666665,0.06666666666666662,1.3846153846153846,0.4901960784313723
148,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),0.4,0.38666666666666666,0.2,0.5,1.293103448275862,0.04533333333333334,1.2266666666666666,0.3777777777777778
149,frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.38666666666666666,0.4,0.2,0.5172413793103449,1.293103448275862,0.04533333333333334,1.2428571428571429,0.3695652173913044
150,frozenset({'Init_Test_JnQThYkFhklnBkE'}),frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),0.4,0.38666666666666666,0.2,0.5,1.293103448275862,0.04533333333333334,1.2266666666666666,0.3777777777777778
151,frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),frozenset({'Init_Test_JnQThYkFhklnBkE'}),0.38666666666666666,0.4,0.2,0.5172413793103449,1.293103448275862,0.04533333333333334,1.2428571428571429,0.3695652173913044
152,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_qjOfEAtXiqyJCki'}),0.4,0.3333333333333333,0.21333333333333335,0.5333333333333333,1.6,0.08000000000000002,1.4285714285714286,0.6250000000000001
153,frozenset({'Init_Test_qjOfEAtXiqyJCki'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.3333333333333333,0.4,0.21333333333333335,0.6400000000000001,1.6000000000000003,0.08000000000000002,1.6666666666666672,0.5625
154,frozenset({'Init_Test_DrqobvatwhashXq'}),frozenset({'Init_Test_lIeddceFXnNHkcA'}),0.4,0.3333333333333333,0.2,0.5,1.5,0.06666666666666668,1.3333333333333335,0.5555555555555557
155,frozenset({'Init_Test_lIeddceFXnNHkcA'}),frozenset({'Init_Test_DrqobvatwhashXq'}),0.3333333333333333,0.4,0.2,0.6000000000000001,1.5000000000000002,0.06666666666666668,1.5000000000000002,0.5
156,frozenset({'Init_Test_nzpUKpJHPzaAOwO'}),frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),0.29333333333333333,0.38666666666666666,0.2,0.6818181818181819,1.7633228840125394,0.0865777777777778,1.9276190476190478,0.6125786163522013
157,frozenset({'Init_Test_BLsEsxPUJKHkuhg'}),frozenset({'Init_Test_nzpUKpJHPzaAOwO'}),0.38666666666666666,0.29333333333333333,0.2,0.5172413793103449,1.7633228840125392,0.0865777777777778,1.463809523809524,0.7057971014492755
158,frozenset({'Init_Test_GLnJcxTzltwYWcH'}),frozenset({'Init_Test_HOXNuzuGqdeTFGo'}),0.3466666666666667,0.28,0.2,0.576923076923077,2.0604395604395607,0.10293333333333334,1.701818181818182,0.7877551020408162
